ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,PROMEDIO DIARIO EN HORAS,LATITUD,LONGITUD
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,2020,5,89878,32959.0,304.13,11.34,6.453351334,-76.69504802
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88564,PROVIDENCIA,88564000,2020,5,989193,332232.0,1583.36,24.0,13.3511096,-81.37388549
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88001,SAN ANDRÉS,88001000,2020,5,12120172,3487078.0,20091.52,24.0,12.54311512,-81.71762382
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,2020,5,12198,6757.0,120.64,3.58,10.46343362,-75.45889915
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,2020,5,7325,3032.0,25.06,12.28,10.46343362,-75.45889915
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,2020,5,14773,7473.0,74.74,8.21,0.647693081,-74.27235499
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,2020,5,4388,1763.0,41.2,4.56,1.308465061,-74.19746971
85,CASANARE,85430,TRINIDAD,85430001,2020,5,13855,7993.0,93.12,6.27,5.354527091,-71.25479519
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,2020,5,3648,1191.0,27.3,5.37,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,2020,5,8990,3802.0,55.39,7.11,2.95819877,-77.24212158
19,CAUCA,19809,TIMBIQUÍ,19809014,2020,5,3194,511.0,24.77,4.58,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809010,2020,5,6822,1993.0,41.86,6.29,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809003,2020,5,6713,3756.0,34.52,7.18,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809023,2020,5,26670,9025.0,187.09,6.22,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809007,2020,5,6603,4117.0,44.42,5.32,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809008,2020,5,12512,4555.0,80.06,6.29,2.699475127,-77.49131577
27,CHOCÓ,27006,ACANDÍ,27006000,2020,5,437454,187343.0,1043.68,18.14,8.383938499,-77.26560256
27,CHOCÓ,27006,ACANDÍ,27006003,2020,5,220933,93698.0,482.59,19.07,8.383938499,-77.26560256
27,CHOCÓ,27025,ALTO BAUDO,27025000,2020,5,43107,12292.0,130.15,15.13,5.636740989,-77.0842154
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,2020,5,599459,246004.0,1100.0,23.58,6.162762775,-77.41653534
27,CHOCÓ,27075,BAHÍA SOLANO,27075001,2020,5,61108,24351.0,132.36,23.06,6.162762775,-77.41653534
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,2020,5,139418,59727.0,296.47,23.37,6.162762775,-77.41653534
27,CHOCÓ,27077,BAJO BAUDÓ,27077000,2020,5,196794,90691.0,411.31,22.39,4.492865435,-77.08271352
27,CHOCÓ,27099,BOJAYÁ,27099000,2020,5,83271,31079.0,237.21,16.02,6.474666885,-77.09933025
27,CHOCÓ,27099,BOJAYÁ,27099002,2020,5,12586,5065.0,70.4,8.15,6.474666885,-77.09933025
27,CHOCÓ,27099,BOJAYÁ,27099005,2020,5,7770,2033.0,60.8,4.55,6.474666885,-77.09933025
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,2020,5,61706,31729.0,153.25,16.22,4.272940191,-76.98785828
27,CHOCÓ,27425,MEDIO ATRATO,27425000,2020,5,12887,5490.0,68.0,10.11,6.033880098,-76.6734697
27,CHOCÓ,27425,MEDIO ATRATO,27425008,2020,5,2801,542.0,29.62,3.48,6.033880098,-76.6734697
27,CHOCÓ,27495,NUQUÍ,27495001,2020,5,10291,4080.0,52.8,8.0,5.591359844,-77.33057439
27,CHOCÓ,27495,NUQUÍ,27495912,2020,5,6546,1603.0,11.33,21.34,5.591359844,-77.33057439
27,CHOCÓ,27495,NUQUÍ,27495000,2020,5,222546,71853.0,467.1,21.56,5.591359844,-77.33057439
27,CHOCÓ,27001,QUIBDÓ,27001029,2020,5,6205,1363.0,53.4,4.34,5.7543229,-76.65015147
27,CHOCÓ,27745,SIPÍ,27745000,2020,5,10450,2798.0,79.2,5.21,4.594415157,-76.54194459
27,CHOCÓ,27800,UNGUÍA,27800001,2020,5,15548,6334.0,75.07,8.05,8.117281079,-77.10372723
27,CHOCÓ,27800,UNGUÍA,27800005,2020,5,10671,3799.0,65.74,6.3,8.117281079,-77.10372723
27,CHOCÓ,27800,UNGUÍA,27800000,2020,5,270445,94747.0,797.72,16.12,8.117281079,-77.10372723
94,GUAINÍA,94343,BARRANCO MINAS,94343000,2020,5,36573,11609.0,144.0,10.04,3.140558454,-69.69713423
94,GUAINÍA,94001,INÍRIDA,94001000,2020,5,1420997,488070.0,2706.0,24.0,3.516363079,-68.00834728
95,GUAVIARE,95200,MIRAFLORES,95200000,2020,5,77588,26796.0,186.12,18.57,1.363974932,-72.01810951
44,LA GUAJIRA,44847,URIBIA,44847012,2020,5,27489,11593.0,240.24,5.36,11.99971986,-71.74882662
47,MAGDALENA,47189,CIÉNAGA,47189018,2020,5,51375,19515.0,159.87,15.17,10.85754552,-74.02500493
50,META,50325,MAPIRIPAN,50325000,2020,5,134889,55455.0,261.8,23.5,3.117523361,-71.93805692
52,NARIÑO,52250,EL CHARCO,52250023,2020,5,19902,12779.0,110.4,7.04,2.216382295,-77.99533234
52,NARIÑO,52250,EL CHARCO,52250007,2020,5,16350,3784.0,96.0,7.15,2.216382295,-77.99533234
52,NARIÑO,52390,LA TOLA,52390013,2020,5,9895,2162.0,64.29,6.3,2.56027333,-78.23506694
52,NARIÑO,52390,LA TOLA,52390003,2020,5,6305,2716.0,33.6,7.39,2.56027333,-78.23506694
52,NARIÑO,52490,OLAYA HERRERA,52490913,2020,5,4208,764.0,21.65,7.09,2.287856547,-78.31219024
52,NARIÑO,52490,OLAYA HERRERA,52490008,2020,5,6378,2088.0,43.97,5.21,2.287856547,-78.31219024
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,2020,5,8890,1549.0,52.8,7.05,1.574550638,-78.61540963
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,2020,5,14058,8041.0,84.0,7.06,1.574550638,-78.61540963
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835212,2020,5,3771,1381.0,18.56,8.54,1.574550638,-78.61540963
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,2020,5,32946,27958.0,150.4,10.17,1.574550638,-78.61540963
52,NARIÑO,52696,SANTA BÁRBARA,52696014,2020,5,3882,5491.0,24.83,5.58,2.494420411,-77.98256461
52,NARIÑO,52696,SANTA BÁRBARA,52696017,2020,5,6954,3632.0,37.96,7.09,2.494420411,-77.98256461
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,2020,5,2729,1322.0,22.4,5.07,0.05947197,-75.06479327
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,2020,5,831672,271979.0,1600.63,24.0,0.05947197,-75.06479327
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,2020,5,5744,3439.0,32.06,7.18,3.493340766,-77.11872832
97,VAUPÉS,97161,CARURÚ,97161000,2020,5,19310,6265.0,73.3,12.07,1.052762314,-71.33093035
97,VAUPÉS,97001,MITÚ,97001000,2020,5,1205135,363933.0,2658.32,24.0,1.06148231,-70.46688401
97,VAUPÉS,97666,TARAIRA,97666000,2020,5,25837,8139.0,108.77,9.4,-0.719822209,-69.90776202
99,VICHADA,99773,CUMARIBO,99773000,2020,5,238166,103616.0,556.16,20.23,4.262454746,-69.52140484
99,VICHADA,99524,LA PRIMAVERA,99524000,2020,5,329807,163079.0,675.94,23.29,5.517593607,-69.62044054
99,VICHADA,99001,PUERTO CARREÑO,99001002,2020,5,25270,14477.0,123.2,8.52,5.836529669,-68.14122234
99,VICHADA,99001,PUERTO CARREÑO,99001000,2020,5,2258153,740233.0,4274.16,24.0,5.836529669,-68.14122234
91,AMAZONAS,91001,LETICIA,91001000,2020,4,3205010,1024790.0,6000.86,24.0,-3.530058784,-70.04513691
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,2020,4,93654,32823.0,199.06,23.57,-3.631323222,-70.47199039
91,AMAZONAS,91798,TARAPACA (ANM),91798000,2020,4,21751,8627.0,87.3,10.15,-2.451794264,-70.00651535
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873001,2020,4,5709,1776.0,43.94,5.29,6.453351334,-76.69504802
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,2020,4,4612,588.0,45.09,4.58,6.453351334,-76.69504802
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,2020,4,83515,30671.0,305.54,11.18,6.453351334,-76.69504802
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88564,PROVIDENCIA,88564000,2020,4,920985,316309.0,1521.5,24.0,13.3511096,-81.37388549
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88001,SAN ANDRÉS,88001000,2020,4,11374994,3352613.0,18753.09,24.0,12.54311512,-81.71762382
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,2020,4,12009,6651.0,118.81,4.14,10.46343362,-75.45889915
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,2020,4,7814,3342.0,23.66,14.47,10.46343362,-75.45889915
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,2020,4,10187,3321.0,47.04,9.12,10.46343362,-75.45889915
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,2020,4,12198,5968.0,77.82,6.42,0.647693081,-74.27235499
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,2020,4,10927,4550.0,36.41,17.09,1.308465061,-74.19746971
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,2020,4,3885,1597.0,37.56,4.25,1.308465061,-74.19746971
85,CASANARE,85430,TRINIDAD,85430001,2020,4,10384,5856.0,96.9,4.42,5.354527091,-71.25479519
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,2020,4,3156,1054.0,25.73,5.07,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,2020,4,9095,3814.0,58.4,7.28,2.95819877,-77.24212158
19,CAUCA,19809,TIMBIQUÍ,19809014,2020,4,2489,425.0,27.34,3.5,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809010,2020,4,5447,1571.0,42.21,5.06,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809003,2020,4,5830,3283.0,34.48,6.38,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809023,2020,4,20086,6495.0,159.46,4.47,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809007,2020,4,5811,3451.0,46.13,5.04,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809008,2020,4,9753,3284.0,77.38,5.11,2.699475127,-77.49131577
27,CHOCÓ,27006,ACANDÍ,27006000,2020,4,401367,179263.0,954.8,18.22,8.383938499,-77.26560256
27,CHOCÓ,27006,ACANDÍ,27006003,2020,4,212215,91815.0,470.27,19.06,8.383938499,-77.26560256
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,2020,4,543460,213836.0,1034.44,23.59,6.162762775,-77.41653534
27,CHOCÓ,27075,BAHÍA SOLANO,27075001,2020,4,56596,22456.0,134.18,23.47,6.162762775,-77.41653534
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,2020,4,137435,60116.0,302.02,23.55,6.162762775,-77.41653534
27,CHOCÓ,27077,BAJO BAUDÓ,27077000,2020,4,188972,86448.0,402.86,22.35,4.492865435,-77.08271352
27,CHOCÓ,27099,BOJAYÁ,27099000,2020,4,77252,29130.0,216.13,16.0,6.474666885,-77.09933025
27,CHOCÓ,27099,BOJAYÁ,27099002,2020,4,12637,5003.0,73.6,7.56,6.474666885,-77.09933025
27,CHOCÓ,27099,BOJAYÁ,27099005,2020,4,9750,2342.0,64.0,6.02,6.474666885,-77.09933025
27,CHOCÓ,27099,BOJAYÁ,27099008,2020,4,6144,1567.0,48.0,5.03,6.474666885,-77.09933025
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,2020,4,35046,17760.0,163.94,10.49,4.272940191,-76.98785828
27,CHOCÓ,27425,MEDIO ATRATO,27425000,2020,4,7109,2671.0,76.0,4.53,6.033880098,-76.6734697
27,CHOCÓ,27495,NUQUÍ,27495001,2020,4,10079,3967.0,51.2,8.02,5.591359844,-77.33057439
27,CHOCÓ,27495,NUQUÍ,27495912,2020,4,3676,1170.0,11.3,18.18,5.591359844,-77.33057439
27,CHOCÓ,27495,NUQUÍ,27495000,2020,4,222280,71008.0,464.64,24.0,5.591359844,-77.33057439
27,CHOCÓ,27001,QUIBDÓ,27001029,2020,4,3386,733.0,52.22,2.38,5.7543229,-76.65015147
27,CHOCÓ,27745,SIPÍ,27745000,2020,4,11009,3069.0,74.8,5.51,4.594415157,-76.54194459
27,CHOCÓ,27800,UNGUÍA,27800001,2020,4,15223,6318.0,74.24,8.15,8.117281079,-77.10372723
27,CHOCÓ,27800,UNGUÍA,27800005,2020,4,8868,3169.0,66.62,5.21,8.117281079,-77.10372723
27,CHOCÓ,27800,UNGUÍA,27800000,2020,4,255627,92448.0,770.88,16.07,8.117281079,-77.10372723
94,GUAINÍA,94343,BARRANCO MINAS,94343000,2020,4,36593,12680.0,159.63,10.18,3.140558454,-69.69713423
94,GUAINÍA,94001,INÍRIDA,94001000,2020,4,1470572,504667.0,2740.32,24.0,3.516363079,-68.00834728
95,GUAVIARE,95200,MIRAFLORES,95200000,2020,4,76385,26715.0,192.72,18.42,1.363974932,-72.01810951
44,LA GUAJIRA,44847,URIBIA,44847012,2020,4,27348,11383.0,243.12,5.18,11.99971986,-71.74882662
47,MAGDALENA,47189,CIÉNAGA,47189018,2020,4,81023,28009.0,169.6,23.04,10.85754552,-74.02500493
50,META,50325,MAPIRIPAN,50325000,2020,4,127291,51428.0,261.36,23.38,3.117523361,-71.93805692
52,NARIÑO,52250,EL CHARCO,52250023,2020,4,19032,10726.0,110.4,7.06,2.216382295,-77.99533234
52,NARIÑO,52250,EL CHARCO,52250003,2020,4,4411,3293.0,22.21,7.45,2.216382295,-77.99533234
52,NARIÑO,52250,EL CHARCO,52250007,2020,4,16410,3622.0,104.0,7.09,2.216382295,-77.99533234
52,NARIÑO,52390,LA TOLA,52390013,2020,4,9766,2117.0,68.7,6.13,2.56027333,-78.23506694
52,NARIÑO,52390,LA TOLA,52390003,2020,4,6428,2565.0,34.04,7.54,2.56027333,-78.23506694
52,NARIÑO,52390,LA TOLA,52390009,2020,4,3932,2249.0,38.5,5.47,2.56027333,-78.23506694
52,NARIÑO,52390,LA TOLA,52390016,2020,4,4908,1168.0,30.85,6.33,2.56027333,-78.23506694
52,NARIÑO,52490,OLAYA HERRERA,52490913,2020,4,4257,853.0,22.68,7.1,2.287856547,-78.31219024
52,NARIÑO,52490,OLAYA HERRERA,52490008,2020,4,6747,2047.0,45.65,5.54,2.287856547,-78.31219024
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,2020,4,7703,1303.0,57.6,6.06,1.574550638,-78.61540963
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,2020,4,18750,10714.0,92.0,8.44,1.574550638,-78.61540963
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835212,2020,4,2976,1064.0,17.95,6.59,1.574550638,-78.61540963
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,2020,4,32742,27695.0,147.2,10.12,1.574550638,-78.61540963
52,NARIÑO,52696,SANTA BÁRBARA,52696014,2020,4,3919,5273.0,25.92,5.53,2.494420411,-77.98256461
52,NARIÑO,52696,SANTA BÁRBARA,52696017,2020,4,8035,4377.0,38.2,8.41,2.494420411,-77.98256461
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,2020,4,2734,1311.0,22.4,5.08,0.05947197,-75.06479327
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,2020,4,833519,267292.0,1680.01,24.0,0.05947197,-75.06479327
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,2020,4,42249,12924.0,287.94,6.28,3.493340766,-77.11872832
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,2020,4,5113,3960.0,35.58,5.57,3.493340766,-77.11872832
97,VAUPÉS,97161,CARURÚ,97161000,2020,4,21995,7588.0,90.64,12.17,1.052762314,-71.33093035
97,VAUPÉS,97001,MITÚ,97001000,2020,4,1149093,348708.0,2594.28,23.59,1.06148231,-70.46688401
97,VAUPÉS,97666,TARAIRA,97666000,2020,4,21427,6856.0,122.58,7.57,-0.719822209,-69.90776202
99,VICHADA,99773,CUMARIBO,99773000,2020,4,236561,102642.0,550.0,20.29,4.262454746,-69.52140484
99,VICHADA,99524,LA PRIMAVERA,99524000,2020,4,320306,163912.0,662.82,23.51,5.517593607,-69.62044054
99,VICHADA,99001,PUERTO CARREÑO,99001002,2020,4,24497,13891.0,125.14,8.24,5.836529669,-68.14122234
99,VICHADA,99001,PUERTO CARREÑO,99001000,2020,4,2204032,712643.0,4172.08,23.59,5.836529669,-68.14122234
99,VICHADA,99624,SANTA ROSALÍA,99624000,2020,4,132805,69588.0,317.33,19.59,4.968581012,-70.65997097
91,AMAZONAS,91001,LETICIA,91001000,2020,3,3839111,1211482.0,7652.86,24.0,-3.530058784,-70.04513691
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,2020,3,106517,37768.0,222.29,24.0,-3.631323222,-70.47199039
91,AMAZONAS,91798,TARAPACA (ANM),91798000,2020,3,24212,9387.0,92.79,10.15,-2.451794264,-70.00651535
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873001,2020,3,6090,1714.0,82.4,4.57,6.453351334,-76.69504802
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,2020,3,4553,629.0,61.34,5.07,6.453351334,-76.69504802
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,2020,3,58679,20082.0,327.01,7.08,6.453351334,-76.69504802
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88564,PROVIDENCIA,88564000,2020,3,961008,333479.0,1621.05,24.0,13.3511096,-81.37388549
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88001,SAN ANDRÉS,88001000,2020,3,14988116,4356763.0,28423.96,24.0,12.54311512,-81.71762382
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,2020,3,14733,8124.0,112.82,5.04,10.46343362,-75.45889915
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,2020,3,6799,3093.0,24.24,13.18,10.46343362,-75.45889915
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,2020,3,13572,4807.0,43.84,13.35,10.46343362,-75.45889915
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,2020,3,14852,6836.0,91.62,7.12,0.647693081,-74.27235499
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,2020,3,12440,5686.0,40.39,18.07,1.308465061,-74.19746971
85,CASANARE,85430,TRINIDAD,85430001,2020,3,13266,7187.0,100.16,5.25,5.354527091,-71.25479519
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,2020,3,2942,987.0,26.14,4.34,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,2020,3,8776,3744.0,59.97,7.0,2.95819877,-77.24212158
19,CAUCA,19809,TIMBIQUÍ,19809014,2020,3,2806,453.0,28.53,3.45,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809010,2020,3,4940,1463.0,40.42,4.45,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809003,2020,3,4852,2804.0,33.8,5.26,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809007,2020,3,6597,4069.0,44.45,5.48,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809008,2020,3,5044,1744.0,75.9,2.35,2.699475127,-77.49131577
27,CHOCÓ,27006,ACANDÍ,27006000,2020,3,366149,166480.0,1095.6,15.5,8.383938499,-77.26560256
27,CHOCÓ,27006,ACANDÍ,27006003,2020,3,194503,82121.0,596.99,15.09,8.383938499,-77.26560256
27,CHOCÓ,27025,ALTO BAUDO,27025000,2020,3,47621,13704.0,124.78,18.02,5.636740989,-77.0842154
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,2020,3,593080,175230.0,1254.44,23.46,6.162762775,-77.41653534
27,CHOCÓ,27075,BAHÍA SOLANO,27075001,2020,3,61366,25605.0,140.0,23.39,6.162762775,-77.41653534
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,2020,3,133948,64294.0,365.64,20.57,6.162762775,-77.41653534
27,CHOCÓ,27077,BAJO BAUDÓ,27077000,2020,3,189549,85173.0,434.54,20.18,4.492865435,-77.08271352
27,CHOCÓ,27099,BOJAYÁ,27099000,2020,3,94386,35707.0,231.57,17.39,6.474666885,-77.09933025
27,CHOCÓ,27099,BOJAYÁ,27099002,2020,3,14449,5728.0,76.8,8.17,6.474666885,-77.09933025
27,CHOCÓ,27099,BOJAYÁ,27099005,2020,3,11222,3813.0,64.0,6.38,6.474666885,-77.09933025
27,CHOCÓ,27099,BOJAYÁ,27099008,2020,3,5881,1594.0,48.0,4.4,6.474666885,-77.09933025
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,2020,3,44989,21785.0,178.46,11.51,4.272940191,-76.98785828
27,CHOCÓ,27425,MEDIO ATRATO,27425000,2020,3,5456,2011.0,76.0,3.57,6.033880098,-76.6734697
27,CHOCÓ,27495,NUQUÍ,27495912,2020,3,62,28.0,4.76,0.33,5.591359844,-77.33057439
27,CHOCÓ,27495,NUQUÍ,27495000,2020,3,241530,80172.0,493.86,23.54,5.591359844,-77.33057439
27,CHOCÓ,27001,QUIBDÓ,27001029,2020,3,1588,361.0,51.36,1.12,5.7543229,-76.65015147
27,CHOCÓ,27745,SIPÍ,27745000,2020,3,10875,3018.0,79.2,5.36,4.594415157,-76.54194459
27,CHOCÓ,27800,UNGUÍA,27800001,2020,3,16260,6912.0,79.9,8.13,8.117281079,-77.10372723
27,CHOCÓ,27800,UNGUÍA,27800005,2020,3,8934,4029.0,69.26,5.03,8.117281079,-77.10372723
27,CHOCÓ,27800,UNGUÍA,27800000,2020,3,271414,98644.0,792.0,15.46,8.117281079,-77.10372723
94,GUAINÍA,94343,BARRANCO MINAS,94343000,2020,3,43377,15928.0,174.59,10.52,3.140558454,-69.69713423
94,GUAINÍA,94001,INÍRIDA,94001000,2020,3,1710924,577847.0,3109.92,24.0,3.516363079,-68.00834728
95,GUAVIARE,95200,MIRAFLORES,95200000,2020,3,83195,29350.0,208.12,18.44,1.363974932,-72.01810951
44,LA GUAJIRA,44847,URIBIA,44847012,2020,3,28515,12349.0,229.68,5.47,11.99971986,-71.74882662
47,MAGDALENA,47189,CIÉNAGA,47189018,2020,3,91439,33165.0,177.6,23.36,10.85754552,-74.02500493
50,META,50325,MAPIRIPAN,50325000,2020,3,140126,57139.0,291.28,23.4,3.117523361,-71.93805692
52,NARIÑO,52250,EL CHARCO,52250023,2020,3,18583,9308.0,105.6,6.47,2.216382295,-77.99533234
52,NARIÑO,52250,EL CHARCO,52250003,2020,3,3975,2723.0,21.63,6.55,2.216382295,-77.99533234
52,NARIÑO,52250,EL CHARCO,52250007,2020,3,16234,3888.0,96.0,6.42,2.216382295,-77.99533234
52,NARIÑO,52390,LA TOLA,52390013,2020,3,5352,1313.0,67.07,3.13,2.56027333,-78.23506694
52,NARIÑO,52390,LA TOLA,52390003,2020,3,6246,2414.0,34.08,7.42,2.56027333,-78.23506694
52,NARIÑO,52390,LA TOLA,52390009,2020,3,3460,2044.0,36.96,5.04,2.56027333,-78.23506694
52,NARIÑO,52390,LA TOLA,52390016,2020,3,5653,1305.0,35.1,7.11,2.56027333,-78.23506694
52,NARIÑO,52490,OLAYA HERRERA,52490913,2020,3,4133,812.0,21.46,7.09,2.287856547,-78.31219024
52,NARIÑO,52490,OLAYA HERRERA,52490008,2020,3,6651,2071.0,44.47,5.46,2.287856547,-78.31219024
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,2020,3,8473,1544.0,55.2,6.14,1.574550638,-78.61540963
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,2020,3,21146,12534.0,92.0,10.08,1.574550638,-78.61540963
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835212,2020,3,3753,1337.0,17.12,8.5,1.574550638,-78.61540963
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,2020,3,25614,24158.0,144.0,8.41,1.574550638,-78.61540963
52,NARIÑO,52696,SANTA BÁRBARA,52696017,2020,3,6109,3029.0,38.92,5.58,2.494420411,-77.98256461
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,2020,3,3463,1727.0,25.6,5.47,0.05947197,-75.06479327
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,2020,3,955883,320210.0,1808.58,23.58,0.05947197,-75.06479327
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,2020,3,49768,17165.0,258.19,7.22,3.493340766,-77.11872832
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,2020,3,7256,8306.0,37.79,7.19,3.493340766,-77.11872832
97,VAUPÉS,97161,CARURÚ,97161000,2020,3,25773,9265.0,97.86,12.14,1.052762314,-71.33093035
97,VAUPÉS,97001,MITÚ,97001000,2020,3,1302115,384470.0,2676.0,24.0,1.06148231,-70.46688401
97,VAUPÉS,97666,TARAIRA,97666000,2020,3,31036,10140.0,116.69,11.05,-0.719822209,-69.90776202
99,VICHADA,99773,CUMARIBO,99773000,2020,3,304957,127484.0,660.88,20.36,4.262454746,-69.52140484
99,VICHADA,99524,LA PRIMAVERA,99524000,2020,3,383711,196027.0,750.66,24.0,5.517593607,-69.62044054
99,VICHADA,99001,PUERTO CARREÑO,99001002,2020,3,24368,12827.0,128.3,8.48,5.836529669,-68.14122234
99,VICHADA,99001,PUERTO CARREÑO,99001000,2020,3,2628844,841122.0,4602.4,24.0,5.836529669,-68.14122234
99,VICHADA,99624,SANTA ROSALÍA,99624000,2020,3,152772,76597.0,384.14,19.02,4.968581012,-70.65997097
91,AMAZONAS,91001,LETICIA,91001000,2020,2,3718227,1157331.0,7347.36,24.0,-3.530058784,-70.04513691
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,2020,2,99758,35858.0,221.41,23.58,-3.631323222,-70.47199039
91,AMAZONAS,91798,TARAPACA (ANM),91798000,2020,2,22870,8922.0,90.62,10.24,-2.451794264,-70.00651535
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873001,2020,2,5609,1448.0,52.93,4.37,6.453351334,-76.69504802
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,2020,2,5178,717.0,43.14,5.4,6.453351334,-76.69504802
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,2020,2,93760,39361.0,323.49,11.49,6.453351334,-76.69504802
